"F"	"Date"	"Hmsec"	"ID"	"Event"	"Channel"	"Dur"	"Clks"	"Freq"	"Edges"	"Reps"	"Type"	"TagID_hex"	"Mfr"	"TagID"	"feeder"	"date"	"time"	"btoRingType"	"btoID"	"species"	"pitTYPE"	"age"	"sex"	"wing"	"weight"
"D "	"2022-02-08 12:52:38"	945	"c1931 "	15719	0	0	67	131840	952	7	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:52:48"	904	"c1931 "	15719	0	0	31	124672	242	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:52:51"	878	"c1931 "	15719	0	0	32	124672	242	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:52:54"	954	"c1931 "	15719	0	0	56	124672	680	5	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:53:03"	478	"c1931 "	15719	0	0	32	124672	194	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:53:05"	944	"c1931 "	15719	0	68629	140	130816	2950	19	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:53:32"	853	"c1931 "	15719	0	107285	32	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:53:34"	377	"c1931 "	15719	0	105573	33	124416	332	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:53:39"	152	"c1931 "	15719	0	118876	32	124672	224	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:53:50"	949	"c1931 "	15719	0	108740	57	124160	680	5	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:53:58"	453	"c1931 "	15719	0	102741	39	124928	378	2	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:54:01"	228	"c1931 "	15719	0	111810	46	124928	576	3	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:54:07"	556	"c1931 "	15719	0	101808	33	124672	200	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:54:31"	925	"c1931 "	15719	0	118876	34	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:54:34"	180	"c1931 "	15719	0	122875	34	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:54:37"	378	"c1931 "	15719	0	118875	34	124672	215	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:54:40"	932	"c1931 "	15719	0	126878	35	124416	240	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:54:41"	253	"c1931 "	15719	0	112875	41	124672	272	2	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 12:54:51"	906	"c1931 "	15719	0	118877	84	124160	1224	9	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 13:12:47"	329	"c1931 "	15719	0	4853	42	124672	276	2	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-08 13:15:45"	780	"c1931 "	15719	0	4850	42	124672	275	2	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-08 13:15:52"	1002	"c1931 "	15719	0	4850	36	127744	241	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-08 13:16:00"	518	"c1931 "	15719	0	112875	37	124672	138	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-08 13:16:54"	180	"c1931 "	15719	0	114876	86	124672	1510	11	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-08 13:17:10"	935	"c1931 "	15719	0	124878	26	124672	138	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-08 13:17:11"	755	"c1931 "	15719	0	3927	26	124672	132	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-08 13:17:14"	1002	"c1931 "	15719	0	9928	27	124672	174	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-08 13:18:05"	2	"c1931 "	15719	0	9928	33	124672	440	2	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-08 13:40:57"	205	"c1931 "	15719	0	0	27	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 13:41:04"	905	"c1931 "	15719	0	0	27	124672	390	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 13:41:07"	379	"c1931 "	15719	0	3	27	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 13:41:15"	656	"c1931 "	15719	0	68629	28	124928	257	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 13:41:19"	936	"c1931 "	15719	0	107285	34	124160	352	2	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 13:41:21"	4	"c1931 "	15719	0	105573	142	124672	2824	20	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 13:41:49"	941	"c1931 "	15719	0	124877	53	125696	680	5	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 13:41:56"	921	"c1931 "	15719	0	118877	83	124928	1360	10	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 13:42:12"	854	"c1931 "	15719	0	126878	29	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 14:47:28"	915	"c1931 "	15719	0	7	26	124928	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 14:47:30"	6	"c1931 "	15719	0	7	38	124672	408	3	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 14:59:04"	78	"c1931 "	15719	0	112878	27	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 14:59:11"	951	"c1931 "	15719	0	118878	33	0	272	2	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 14:59:14"	948	"c1931 "	15719	0	112877	129	0	2554	18	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 14:59:38"	933	"c1931 "	15719	0	95807	87	0	1496	11	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 14:59:53"	947	"c1931 "	15719	0	118878	39	0	424	3	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 14:59:58"	1002	"c1931 "	15719	0	126877	39	133632	408	3	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 15:00:02"	946	"c1931 "	15719	0	116878	76	0	1224	9	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 15:00:14"	1001	"c1931 "	15719	0	101807	41	132352	408	3	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 15:00:18"	926	"c1931 "	15719	0	116878	45	124416	672	4	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 15:00:44"	279	"c1931 "	15719	0	116878	29	124672	184	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 15:00:48"	932	"c1931 "	15719	0	112878	47	0	754	4	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 15:00:53"	926	"c1931 "	15719	0	116878	119	124928	2725	16	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 15:42:52"	405	"c1931 "	15719	0	112855	32	124672	276	2	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-08 15:56:13"	952	"c1931 "	15719	0	118855	38	124672	412	3	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-08 16:29:26"	276	"c1931 "	15719	0	127946	27	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 16:29:28"	228	"c1931 "	15719	0	874	27	124928	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 16:29:32"	353	"c1931 "	15719	0	129946	153	124672	3608	22	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 16:30:04"	931	"c1931 "	15719	0	124876	27	0	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 16:30:09"	5	"c1931 "	15719	0	7	46	124160	930	4	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 16:30:15"	976	"c1931 "	15719	0	7	28	124416	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 16:30:36"	802	"c1931 "	15719	0	118878	34	124672	272	2	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-08 16:33:08"	1002	"c1931 "	15719	0	116878	28	124416	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 07:43:41"	250	"c1931 "	15719	0	11918	26	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 07:43:43"	702	"c1931 "	15719	0	11918	26	124672	242	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 07:44:35"	254	"c1931 "	15719	0	11918	32	124672	272	2	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 07:44:41"	628	"c1931 "	15719	0	846	27	124672	240	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 08:06:33"	802	"c1931 "	15719	0	107285	57	125184	1179	6	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 08:08:11"	946	"c1931 "	15719	0	9940	69	0	1731	8	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 08:08:22"	906	"c1931 "	15719	0	11941	63	124672	1168	7	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 08:09:44"	753	"c1931 "	15719	0	15940	34	124672	452	2	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 08:12:37"	430	"c1931 "	15719	0	15941	46	124672	738	4	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 08:41:43"	659	"c1931 "	15719	0	5918	34	124928	316	2	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 08:44:14"	229	"c1931 "	15719	0	11919	27	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 09:08:42"	944	"c1931 "	15719	0	17918	27	0	138	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:08:45"	704	"c1931 "	15719	0	13918	26	124672	200	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:10:28"	924	"c1931 "	15719	0	5918	27	124672	182	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:10:30"	79	"c1931 "	15719	0	68629	33	124928	332	2	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:12:02"	829	"c1931 "	15719	0	9942	39	124160	503	3	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:12:07"	855	"c1931 "	15719	0	9942	34	124672	274	2	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:13:23"	905	"c1931 "	15719	0	3942	40	124672	946	3	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:15:07"	428	"c1931 "	15719	0	2871	28	124672	292	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:15:09"	378	"c1931 "	15719	0	4871	29	124672	188	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:15:11"	255	"c1931 "	15719	0	2871	28	124672	166	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:15:14"	755	"c1931 "	15719	0	127943	29	124416	188	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:15:16"	877	"c1931 "	15719	0	121943	35	124672	454	2	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:15:19"	929	"c1931 "	15719	0	127943	30	123904	290	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:15:21"	954	"c1931 "	15719	0	123943	35	124672	376	2	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:15:25"	328	"c1931 "	15719	0	127943	30	124672	188	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:15:30"	935	"c1931 "	15719	0	123945	30	0	188	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:15:32"	254	"c1931 "	15719	0	4873	36	124672	350	2	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:26:53"	201	"c1931 "	15719	0	129945	31	124672	284	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 09:27:34"	826	"c1931 "	15719	0	11918	43	124672	492	3	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 09:28:40"	29	"c1931 "	15719	0	68629	31	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 09:47:21"	456	"c1931 "	15719	0	11918	26	124672	188	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 09:47:24"	903	"c1931 "	15719	0	11918	26	124672	188	1	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 10:08:15"	479	"c1931 "	15719	0	4872	27	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:08:27"	933	"c1931 "	15719	0	127945	33	0	573	2	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:08:48"	948	"c1931 "	15719	0	4873	57	0	816	6	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:08:56"	79	"c1931 "	15719	0	127945	63	124416	952	7	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:09:06"	919	"c1931 "	15719	0	6873	28	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:09:09"	828	"c1931 "	15719	0	129945	34	124672	272	2	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:12:19"	605	"c1931 "	15719	0	129946	46	124416	502	4	1	"3B00193EAD"	NA	NA	"F02"	"09/11/2021"	"11:54"	"R"	"AAJ5802"	"BT"	"A"	"3"	""	63	10.9
"D "	"2022-02-09 10:12:26"	910	"c1931 "	15719	0	127945	29	124928	164	1	1	"3B00193EAD"	NA	NA	"F02"	"09/11/2021"	"11:54"	"R"	"AAJ5802"	"BT"	"A"	"3"	""	63	10.9
"D "	"2022-02-09 10:15:46"	803	"c1931 "	15719	0	124877	35	124928	276	2	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 10:22:21"	78	"c1931 "	15719	0	11918	35	124672	276	2	1	"01103FE70C"	NA	NA	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	"4"	"F"	74	17
"D "	"2022-02-09 10:31:43"	828	"c1931 "	15719	0	127943	29	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:31:45"	829	"c1931 "	15719	0	871	29	124672	172	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:31:48"	939	"c1931 "	15719	0	127943	58	0	816	6	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:31:56"	940	"c1931 "	15719	0	127943	41	0	432	3	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:32:00"	108	"c1931 "	15719	0	11918	36	144384	1031	2	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:32:04"	954	"c1931 "	15719	0	9919	26	138496	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:32:06"	906	"c1931 "	15719	0	102751	27	124416	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:32:09"	909	"c1931 "	15719	0	5919	57	124672	1118	6	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:32:26"	27	"c1931 "	15719	0	11919	27	124416	162	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:32:28"	29	"c1931 "	15719	0	5919	27	124672	240	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:32:39"	203	"c1931 "	15719	0	11919	39	124672	408	3	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 10:32:43"	655	"c1931 "	15719	0	11919	28	124672	140	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 11:02:08"	856	"c1931 "	15719	0	114875	28	124672	136	1	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
"D "	"2022-02-09 11:02:10"	355	"c1931 "	15719	0	129945	40	124672	586	3	1	"01103F3BED"	NA	NA	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	"3"	"M"	75	18.5
