F 	Date            	Hmsec 	ID   	Event 	Old 	New 	Strain 	~Weight
D 	2022-02-07 10:48:36	 166 	c1935 	  529 	d   	u    	13837 	   21
D 	2022-02-07 10:48:36	 548 	c1935 	  530 	u   	d    	102196 	  165
D 	2022-02-07 10:48:36	 597 	c1935 	  530 	u   	d    	102196 	  165
D 	2022-02-07 10:48:36	 647 	c1935 	  530 	u   	d    	102196 	  165
D 	2022-02-07 10:48:36	 697 	c1935 	  530 	u   	d    	102196 	  165
D 	2022-02-07 10:48:39	 839 	c1935 	  530 	d   	u    	-149253 	 -245
D 	2022-02-07 10:48:40	  15 	c1935 	  531 	u   	d    	211354 	  343
D 	2022-02-07 10:48:40	  64 	c1935 	  531 	u   	d    	211354 	  343
D 	2022-02-07 10:48:40	 114 	c1935 	  531 	u   	d    	211354 	  343
D 	2022-02-07 10:48:40	 164 	c1935 	  531 	u   	d    	211354 	  343
D 	2022-02-07 10:48:42	 817 	c1935 	  531 	d   	u    	10776 	   16
D 	2022-02-07 10:48:43	  43 	c1935 	  532 	u   	d    	257674 	  419
D 	2022-02-07 10:48:43	  92 	c1935 	  532 	u   	d    	257674 	  419
D 	2022-02-07 10:48:43	 142 	c1935 	  532 	u   	d    	257674 	  419
D 	2022-02-07 10:48:43	 192 	c1935 	  532 	u   	d    	257674 	  419
D 	2022-02-07 10:48:45	 545 	c1935 	  532 	d   	u    	-13379 	  -23
D 	2022-02-07 10:48:45	 645 	c1935 	  533 	u   	d    	651339 	 1061
D 	2022-02-07 10:48:45	 694 	c1935 	  533 	u   	d    	651339 	 1061
D 	2022-02-07 10:48:45	 744 	c1935 	  533 	u   	d    	651339 	 1061
D 	2022-02-07 10:48:45	 794 	c1935 	  533 	u   	d    	651339 	 1061
D 	2022-02-07 10:48:46	 571 	c1935 	  533 	d   	u    	-28458 	  -47
D 	2022-02-07 10:48:46	 971 	c1935 	  534 	u   	d    	1124266 	 1834
D 	2022-02-07 10:48:46	1020 	c1935 	  534 	u   	d    	1124266 	 1834
D 	2022-02-07 10:48:47	  46 	c1935 	  534 	u   	d    	1124266 	 1834
D 	2022-02-07 10:48:47	  96 	c1935 	  534 	u   	d    	1124266 	 1834
D 	2022-02-07 10:48:51	 158 	c1935 	  534 	d   	u    	-96819 	 -159
D 	2022-02-07 10:48:52	 310 	c1935 	  535 	u   	d    	228856 	  372
D 	2022-02-07 10:48:52	 359 	c1935 	  535 	u   	d    	228856 	  372
D 	2022-02-07 10:48:52	 409 	c1935 	  535 	u   	d    	228856 	  372
D 	2022-02-07 10:48:52	 459 	c1935 	  535 	u   	d    	228856 	  372
D 	2022-02-07 10:48:54	 562 	c1935 	  535 	d   	u    	-309073 	 -506
D 	2022-02-07 10:48:54	 612 	c1935 	  536 	u   	d    	108043 	  174
D 	2022-02-07 10:48:54	 661 	c1935 	  536 	u   	d    	108043 	  174
D 	2022-02-07 10:48:54	 711 	c1935 	  536 	u   	d    	108043 	  174
D 	2022-02-07 10:48:54	 761 	c1935 	  536 	u   	d    	108043 	  174
D 	2022-02-07 10:49:54	 370 	c1935 	  536 	d   	u    	15123 	   23
D 	2022-02-07 10:50:15	 494 	c1935 	  537 	u   	d    	155856 	  252
D 	2022-02-07 10:50:15	 543 	c1935 	  537 	u   	d    	155856 	  252
D 	2022-02-07 10:50:15	 593 	c1935 	  537 	u   	d    	155856 	  252
D 	2022-02-07 10:50:15	 643 	c1935 	  537 	u   	d    	155856 	  252
D 	2022-02-07 10:50:16	 320 	c1935 	  537 	d   	u    	-45056 	  -75
D 	2022-02-07 10:50:16	 370 	c1935 	  538 	u   	d    	509175 	  829
D 	2022-02-07 10:50:16	 419 	c1935 	  538 	u   	d    	509175 	  829
D 	2022-02-07 10:50:16	 469 	c1935 	  538 	u   	d    	509175 	  829
D 	2022-02-07 10:50:16	 519 	c1935 	  538 	u   	d    	509175 	  829
D 	2022-02-07 10:50:24	 222 	c1935 	  538 	d   	u    	-76046 	 -125
D 	2022-02-07 10:50:25	 344 	c1935 	  539 	u   	d    	147729 	  239
D 	2022-02-07 10:50:25	 393 	c1935 	  539 	u   	d    	147729 	  239
D 	2022-02-07 10:50:25	 443 	c1935 	  539 	u   	d    	147729 	  239
D 	2022-02-07 10:50:25	 493 	c1935 	  539 	u   	d    	147729 	  239
D 	2022-02-07 10:50:29	 845 	c1935 	  539 	d   	u    	-266023 	 -435
D 	2022-02-07 10:50:36	 220 	c1935 	  540 	u   	d    	51587 	   82
D 	2022-02-07 10:50:36	 268 	c1935 	  540 	u   	d    	51587 	   82
D 	2022-02-07 10:50:36	 318 	c1935 	  540 	u   	d    	51587 	   82
D 	2022-02-07 10:50:36	 368 	c1935 	  540 	u   	d    	51587 	   82
D 	2022-02-07 10:50:36	 570 	c1935 	  540 	d   	u    	-55584 	  -92
D 	2022-02-07 10:50:37	 146 	c1935 	  541 	u   	d    	331321 	  539
D 	2022-02-07 10:50:37	 157 	c1935 	  541 	u   	d    	331321 	  539
D 	2022-02-07 10:50:37	 169 	c1935 	  541 	u   	d    	331321 	  539
D 	2022-02-07 10:50:37	 181 	c1935 	  541 	u   	d    	331321 	  539
D 	2022-02-07 10:50:57	  97 	c1935 	  541 	d   	u    	16966 	   26
D 	2022-02-07 10:51:01	 392 	c1935 	  542 	u   	d    	70124 	  113
D 	2022-02-07 10:51:01	 441 	c1935 	  542 	u   	d    	70124 	  113
D 	2022-02-07 10:51:01	 491 	c1935 	  542 	u   	d    	70124 	  113
D 	2022-02-07 10:51:01	 541 	c1935 	  542 	u   	d    	70124 	  113
D 	2022-02-07 10:51:01	 742 	c1935 	  542 	d   	u    	18422 	   28
D 	2022-02-07 10:51:03	 244 	c1935 	  543 	u   	d    	59360 	   95
D 	2022-02-07 10:51:03	 293 	c1935 	  543 	u   	d    	59360 	   95
D 	2022-02-07 10:51:03	 343 	c1935 	  543 	u   	d    	59360 	   95
D 	2022-02-07 10:51:03	 393 	c1935 	  543 	u   	d    	59360 	   95
D 	2022-02-07 10:51:03	 495 	c1935 	  543 	d   	u    	 7204 	   10
D 	2022-02-07 10:51:03	 994 	c1935 	  544 	u   	d    	55294 	   88
D 	2022-02-07 10:51:04	  19 	c1935 	  544 	u   	d    	55294 	   88
D 	2022-02-07 10:51:04	  69 	c1935 	  544 	u   	d    	55294 	   88
D 	2022-02-07 10:51:04	 119 	c1935 	  544 	u   	d    	55294 	   88
D 	2022-02-07 10:51:04	 321 	c1935 	  544 	d   	u    	11148 	   16
D 	2022-02-07 10:51:20	 368 	c1935 	  545 	u   	d    	55121 	   88
D 	2022-02-07 10:51:20	 417 	c1935 	  545 	u   	d    	55121 	   88
D 	2022-02-07 10:51:20	 467 	c1935 	  545 	u   	d    	55121 	   88
D 	2022-02-07 10:51:20	 517 	c1935 	  545 	u   	d    	55121 	   88
D 	2022-02-07 10:51:20	 818 	c1935 	  545 	d   	u    	-1633 	   -4
D 	2022-02-07 10:53:46	 217 	c1935 	  546 	u   	d    	109373 	  177
D 	2022-02-07 10:53:46	 266 	c1935 	  546 	u   	d    	109373 	  177
D 	2022-02-07 10:53:46	 316 	c1935 	  546 	u   	d    	109373 	  177
D 	2022-02-07 10:53:46	 366 	c1935 	  546 	u   	d    	109373 	  177
D 	2022-02-07 10:53:46	 693 	c1935 	  546 	d   	u    	17951 	   27
T 	2022-02-07 10:53:49	 887 	c1935 	  546 
S
D 	2022-02-07 10:53:50	 734 	c1935 	  547 	u   	d    	109828 	  177
D 	2022-02-07 10:53:50	 783 	c1935 	  547 	u   	d    	109828 	  177
D 	2022-02-07 10:53:50	 833 	c1935 	  547 	u   	d    	109828 	  177
D 	2022-02-07 10:53:50	 883 	c1935 	  547 	u   	d    	109828 	  177
D 	2022-02-07 10:53:51	 314 	c1935 	  547 	d   	u    	-16760 	  -28
D 	2022-02-07 10:53:52	 292 	c1935 	  548 	u   	d    	52812 	   84
D 	2022-02-07 10:53:52	 340 	c1935 	  548 	u   	d    	52812 	   84
D 	2022-02-07 10:53:52	 390 	c1935 	  548 	u   	d    	52812 	   84
D 	2022-02-07 10:53:52	 440 	c1935 	  548 	u   	d    	52812 	   84
D 	2022-02-07 10:53:52	 492 	c1935 	  548 	d   	u    	-64363 	 -106
D 	2022-02-07 10:53:53	 118 	c1935 	  549 	u   	d    	55599 	   89
D 	2022-02-07 10:53:53	 166 	c1935 	  549 	u   	d    	55599 	   89
D 	2022-02-07 10:53:53	 178 	c1935 	  549 	u   	d    	55599 	   89
D 	2022-02-07 10:53:53	 190 	c1935 	  549 	u   	d    	55599 	   89
D 	2022-02-07 10:53:53	 692 	c1935 	  549 	d   	u    	18080 	   28
D 	2022-02-07 10:53:56	  70 	c1935 	  550 	u   	d    	76617 	  123
D 	2022-02-07 10:53:56	 118 	c1935 	  550 	u   	d    	76617 	  123
D 	2022-02-07 10:53:56	 168 	c1935 	  550 	u   	d    	76617 	  123
D 	2022-02-07 10:53:56	 218 	c1935 	  550 	u   	d    	76617 	  123
D 	2022-02-07 10:53:56	 570 	c1935 	  550 	d   	u    	10964 	   16
D 	2022-02-07 10:53:57	 293 	c1935 	  551 	u   	d    	64540 	  103
D 	2022-02-07 10:53:57	 342 	c1935 	  551 	u   	d    	64540 	  103
D 	2022-02-07 10:53:57	 392 	c1935 	  551 	u   	d    	64540 	  103
D 	2022-02-07 10:53:57	 442 	c1935 	  551 	u   	d    	64540 	  103
D 	2022-02-07 10:53:58	  19 	c1935 	  551 	d   	u    	-4387 	   -8
D 	2022-02-07 10:53:58	 569 	c1935 	  552 	u   	d    	58497 	   94
D 	2022-02-07 10:53:58	 618 	c1935 	  552 	u   	d    	58497 	   94
D 	2022-02-07 10:53:58	 668 	c1935 	  552 	u   	d    	58497 	   94
D 	2022-02-07 10:53:58	 718 	c1935 	  552 	u   	d    	58497 	   94
D 	2022-02-07 10:53:58	 869 	c1935 	  552 	d   	u    	 3781 	    4
D 	2022-02-07 10:54:00	 321 	c1935 	  553 	u   	d    	53703 	   86
D 	2022-02-07 10:54:00	 370 	c1935 	  553 	u   	d    	53703 	   86
D 	2022-02-07 10:54:00	 420 	c1935 	  553 	u   	d    	53703 	   86
D 	2022-02-07 10:54:00	 470 	c1935 	  553 	u   	d    	53703 	   86
D 	2022-02-07 10:54:00	 621 	c1935 	  553 	d   	u    	 5795 	    7
D 	2022-02-07 10:54:01	 744 	c1935 	  554 	u   	d    	51763 	   83
D 	2022-02-07 10:54:01	 793 	c1935 	  554 	u   	d    	51763 	   83
D 	2022-02-07 10:54:01	 843 	c1935 	  554 	u   	d    	51763 	   83
D 	2022-02-07 10:54:01	 893 	c1935 	  554 	u   	d    	51763 	   83
D 	2022-02-07 10:54:01	 994 	c1935 	  554 	d   	u    	 8347 	   12
D 	2022-02-07 10:54:24	 119 	c1935 	  555 	u   	d    	53898 	   86
D 	2022-02-07 10:54:24	 168 	c1935 	  555 	u   	d    	53898 	   86
D 	2022-02-07 10:54:24	 218 	c1935 	  555 	u   	d    	53898 	   86
D 	2022-02-07 10:54:24	 268 	c1935 	  555 	u   	d    	53898 	   86
D 	2022-02-07 10:54:24	 319 	c1935 	  555 	d   	u    	 3068 	    3
D 	2022-02-07 10:54:25	 395 	c1935 	  556 	u   	d    	58706 	   94
D 	2022-02-07 10:54:25	 444 	c1935 	  556 	u   	d    	58706 	   94
D 	2022-02-07 10:54:25	 494 	c1935 	  556 	u   	d    	58706 	   94
D 	2022-02-07 10:54:25	 544 	c1935 	  556 	u   	d    	58706 	   94
D 	2022-02-07 10:54:25	 695 	c1935 	  556 	d   	u    	16876 	   26
D 	2022-02-07 10:54:27	 343 	c1935 	  557 	u   	d    	159282 	  258
D 	2022-02-07 10:54:27	 392 	c1935 	  557 	u   	d    	159282 	  258
D 	2022-02-07 10:54:27	 442 	c1935 	  557 	u   	d    	159282 	  258
D 	2022-02-07 10:54:27	 492 	c1935 	  557 	u   	d    	159282 	  258
D 	2022-02-07 10:54:27	 643 	c1935 	  557 	d   	u    	-1230 	   -3
D 	2022-02-07 10:54:46	 370 	c1935 	  558 	u   	d    	52960 	   84
D 	2022-02-07 10:54:46	 419 	c1935 	  558 	u   	d    	52960 	   84
D 	2022-02-07 10:54:46	 469 	c1935 	  558 	u   	d    	52960 	   84
D 	2022-02-07 10:54:46	 519 	c1935 	  558 	u   	d    	52960 	   84
D 	2022-02-07 10:54:46	 820 	c1935 	  558 	d   	u    	16592 	   25
D 	2022-02-07 10:55:31	 446 	c1935 	  559 	u   	d    	54983 	   88
D 	2022-02-07 10:55:31	 494 	c1935 	  559 	u   	d    	54983 	   88
D 	2022-02-07 10:55:31	 544 	c1935 	  559 	u   	d    	54983 	   88
D 	2022-02-07 10:55:31	 594 	c1935 	  559 	u   	d    	54983 	   88
D 	2022-02-07 10:55:31	 896 	c1935 	  559 	d   	u    	 -592 	   -2
D 	2022-02-07 10:55:32	 672 	c1935 	  560 	u   	d    	74236 	  119
D 	2022-02-07 10:55:32	 720 	c1935 	  560 	u   	d    	74236 	  119
D 	2022-02-07 10:55:32	 770 	c1935 	  560 	u   	d    	74236 	  119
D 	2022-02-07 10:55:32	 820 	c1935 	  560 	u   	d    	74236 	  119
D 	2022-02-07 10:55:33	  98 	c1935 	  560 	d   	u    	 5804 	    8
D 	2022-02-07 10:55:38	  69 	c1935 	  561 	u   	d    	51392 	   82
D 	2022-02-07 10:55:38	 118 	c1935 	  561 	u   	d    	51392 	   82
D 	2022-02-07 10:55:38	 168 	c1935 	  561 	u   	d    	51392 	   82
D 	2022-02-07 10:55:38	 218 	c1935 	  561 	u   	d    	51392 	   82
D 	2022-02-07 10:55:38	 270 	c1935 	  561 	d   	u    	13731 	   20
D 	2022-02-07 11:03:02	 368 	c1935 	  562 	u   	d    	117806 	  190
D 	2022-02-07 11:03:02	 417 	c1935 	  562 	u   	d    	117806 	  190
D 	2022-02-07 11:03:03	 476 	c1935 	  562 	d   	u    	13831 	   21
T 	2022-02-07 11:03:05	 807 	c1935 	  562 
S
D 	2022-02-07 11:03:34	 611 	c1935 	  563 	u   	d    	219550 	  356
D 	2022-02-07 11:03:34	 660 	c1935 	  563 	u   	d    	219550 	  356
D 	2022-02-07 11:03:34	 710 	c1935 	  563 	u   	d    	219550 	  356
D 	2022-02-07 11:03:34	 760 	c1935 	  563 	u   	d    	219550 	  356
D 	2022-02-07 11:03:35	 637 	c1935 	  563 	d   	u    	15414 	   23
D 	2022-02-07 11:03:36	 163 	c1935 	  564 	u   	d    	153034 	  248
D 	2022-02-07 11:03:36	 212 	c1935 	  564 	u   	d    	153034 	  248
D 	2022-02-07 11:03:36	 262 	c1935 	  564 	u   	d    	153034 	  248
D 	2022-02-07 11:03:36	 312 	c1935 	  564 	u   	d    	153034 	  248
D 	2022-02-07 11:03:36	1013 	c1935 	  564 	d   	u    	15088 	   23
D 	2022-02-07 11:03:37	 839 	c1935 	  565 	u   	d    	84907 	  137
D 	2022-02-07 11:03:37	 888 	c1935 	  565 	u   	d    	84907 	  137
D 	2022-02-07 11:03:37	 938 	c1935 	  565 	u   	d    	84907 	  137
D 	2022-02-07 11:03:37	 988 	c1935 	  565 	u   	d    	84907 	  137
D 	2022-02-07 11:03:40	  67 	c1935 	  565 	d   	u    	-6373 	  -11
D 	2022-02-07 11:03:46	 820 	c1935 	  566 	u   	d    	59134 	   95
D 	2022-02-07 11:03:46	 869 	c1935 	  566 	u   	d    	59134 	   95
D 	2022-02-07 11:03:46	 919 	c1935 	  566 	u   	d    	59134 	   95
D 	2022-02-07 11:03:46	 969 	c1935 	  566 	u   	d    	59134 	   95
D 	2022-02-07 11:03:46	1020 	c1935 	  566 	d   	u    	-11625 	  -20
D 	2022-02-07 11:03:47	 694 	c1935 	  567 	u   	d    	55950 	   89
D 	2022-02-07 11:03:47	 742 	c1935 	  567 	u   	d    	55950 	   89
D 	2022-02-07 11:03:47	 792 	c1935 	  567 	u   	d    	55950 	   89
D 	2022-02-07 11:03:47	 842 	c1935 	  567 	u   	d    	55950 	   89
D 	2022-02-07 11:03:47	 994 	c1935 	  567 	d   	u    	-7300 	  -13
D 	2022-02-07 11:04:24	 120 	c1935 	  568 	u   	d    	133641 	  206
D 	2022-02-07 11:04:24	 168 	c1935 	  568 	u   	d    	133641 	  206
D 	2022-02-07 11:04:24	 218 	c1935 	  568 	u   	d    	133641 	  206
D 	2022-02-07 11:04:24	 268 	c1935 	  568 	u   	d    	133641 	  206
D 	2022-02-07 11:04:33	 545 	c1935 	  568 	d   	u    	15790 	    5
D 	2022-02-07 11:04:38	 119 	c1935 	  569 	u   	d    	97382 	  168
D 	2022-02-07 11:04:38	 167 	c1935 	  569 	u   	d    	97382 	  168
D 	2022-02-07 11:04:38	 969 	c1935 	  569 	d   	u    	23863 	   21
D 	2022-02-07 11:12:34	 471 	c1935 	  570 	u   	d    	158544 	  289
D 	2022-02-07 11:12:34	 520 	c1935 	  570 	u   	d    	158544 	  289
D 	2022-02-07 11:12:35	 183 	c1935 	  570 	d   	u    	25850 	   21
T 	2022-02-07 11:20:46	 172 	c1935 	  570 
S
D 	2022-02-07 11:31:43	 194 	c1935 	  571 	u   	d    	101806 	  173
D 	2022-02-07 11:31:43	 243 	c1935 	  571 	u   	d    	101806 	  173
D 	2022-02-07 11:31:43	 293 	c1935 	  571 	u   	d    	101806 	  173
D 	2022-02-07 11:31:50	 214 	c1935 	  571 	d   	u    	27266 	   22
D 	2022-02-07 11:33:19	 395 	c1935 	  572 	u   	d    	98058 	  167
D 	2022-02-07 11:33:19	 444 	c1935 	  572 	u   	d    	98058 	  167
D 	2022-02-07 11:33:25	 289 	c1935 	  572 	d   	u    	17054 	    4
T 	2022-02-07 11:48:52	 523 	c1935 	  572 
S
D 	2022-02-07 11:52:37	 589 	c1935 	  573 	u   	d    	69629 	  106
D 	2022-02-07 11:52:37	 637 	c1935 	  573 	u   	d    	69629 	  106
D 	2022-02-07 11:52:37	 687 	c1935 	  573 	u   	d    	69629 	  106
D 	2022-02-07 11:52:37	 737 	c1935 	  573 	u   	d    	69629 	  106
D 	2022-02-07 11:52:41	 943 	c1935 	  573 	d   	u    	17838 	    0
T 	2022-02-07 12:20:01	1017 	c1935 	  573 
S
D 	2022-02-07 12:46:01	 393 	c1935 	  574 	u   	d    	118600 	  204
D 	2022-02-07 12:46:01	 442 	c1935 	  574 	u   	d    	118600 	  204
D 	2022-02-07 12:46:25	 794 	c1935 	  574 	d   	u    	21028 	    5
D 	2022-02-07 12:58:06	 471 	c1935 	  575 	u   	d    	111083 	  191
D 	2022-02-07 12:58:06	 520 	c1935 	  575 	u   	d    	111083 	  191
D 	2022-02-07 12:58:21	 942 	c1935 	  575 	d   	u    	18489 	    3
T 	2022-02-07 13:01:28	 913 	c1935 	  575 
S
D 	2022-02-08 01:26:19	 143 	c1935 	  576 	u   	d    	109869 	   90
D 	2022-02-08 01:26:19	 192 	c1935 	  576 	u   	d    	109869 	   90
D 	2022-02-08 01:26:19	 242 	c1935 	  576 	u   	d    	109869 	   90
D 	2022-02-08 01:26:19	 292 	c1935 	  576 	u   	d    	109869 	   90
D 	2022-02-08 01:26:19	 493 	c1935 	  576 	d   	u    	86582 	   28
T 	2022-02-08 01:44:52	 551 	c1935 	  576 
S
D 	2022-02-08 08:24:49	 793 	c1935 	  577 	u   	d    	160215 	  227
D 	2022-02-08 08:24:49	 842 	c1935 	  577 	u   	d    	160215 	  227
D 	2022-02-08 08:24:49	 892 	c1935 	  577 	u   	d    	160215 	  227
D 	2022-02-08 08:24:49	 942 	c1935 	  577 	u   	d    	160215 	  227
T 	2022-02-08 08:24:56	 979 	c1935 	  577 
S
D 	2022-02-08 08:24:58	 178 	c1935 	  577 	d   	u    	76879 	    5
T 	2022-02-08 08:43:50	 998 	c1935 	  577 
S
D 	2022-02-08 10:43:33	 641 	c1935 	  578 	u   	d    	184805 	  272
D 	2022-02-08 10:43:33	 689 	c1935 	  578 	u   	d    	184805 	  272
D 	2022-02-08 10:43:34	 617 	c1935 	  578 	d   	u    	95561 	    8
T 	2022-02-08 11:03:22	 744 	c1935 	  578 
S
D 	2022-02-09 12:17:25	 166 	c1935 	  579 	u   	d    	138653 	  151
D 	2022-02-09 12:17:25	 168 	c1935 	  579 	u   	d    	138653 	  151
D 	2022-02-09 12:17:25	 170 	c1935 	  579 	u   	d    	138653 	  151
D 	2022-02-09 12:17:25	 171 	c1935 	  579 	u   	d    	138653 	  151
D 	2022-02-09 12:17:26	 772 	c1935 	  579 	d   	u    	88203 	    9
D 	2022-02-09 12:17:32	 670 	c1935 	  580 	u   	d    	155905 	  201
D 	2022-02-09 12:17:32	 718 	c1935 	  580 	u   	d    	155905 	  201
D 	2022-02-09 12:17:32	 768 	c1935 	  580 	u   	d    	155905 	  201
D 	2022-02-09 12:17:32	 818 	c1935 	  580 	u   	d    	155905 	  201
T 	2022-02-09 12:17:38	 235 	c1935 	  580 
S
D 	2022-02-09 12:17:40	  51 	c1935 	  580 	d   	u    	87218 	    7
D 	2022-02-09 12:22:46	 871 	c1935 	  581 	u   	d    	115342 	   87
D 	2022-02-09 12:22:46	 920 	c1935 	  581 	u   	d    	115342 	   87
D 	2022-02-09 12:22:46	 970 	c1935 	  581 	u   	d    	115342 	   87
D 	2022-02-09 12:22:46	1020 	c1935 	  581 	u   	d    	115342 	   87
D 	2022-02-09 12:22:49	  45 	c1935 	  581 	d   	u    	87582 	    8
T 	2022-02-09 12:43:28	 805 	c1935 	  581 
S
D 	2022-02-09 13:06:13	 195 	c1935 	  582 	u   	d    	177805 	  260
D 	2022-02-09 13:06:13	 244 	c1935 	  582 	u   	d    	177805 	  260
D 	2022-02-09 13:06:13	 294 	c1935 	  582 	u   	d    	177805 	  260
D 	2022-02-09 13:06:13	 344 	c1935 	  582 	u   	d    	177805 	  260
D 	2022-02-09 13:06:16	 120 	c1935 	  582 	d   	u    	94069 	   22
T 	2022-02-09 13:53:05	 746 	c1935 	  582 
S
D 	2022-02-09 15:33:59	 594 	c1935 	  583 	u   	d    	575185 	 1325
D 	2022-02-09 15:33:59	 643 	c1935 	  583 	u   	d    	575185 	 1325
D 	2022-02-09 15:33:59	 894 	c1935 	  583 	d   	u    	83695 	   28
D 	2022-02-09 15:34:02	  69 	c1935 	  584 	u   	d    	226155 	  404
D 	2022-02-09 15:34:02	 117 	c1935 	  584 	u   	d    	226155 	  404
D 	2022-02-09 15:34:02	1019 	c1935 	  584 	d   	u    	75928 	    7
D 	2022-02-09 15:34:04	 371 	c1935 	  585 	u   	d    	283603 	  555
D 	2022-02-09 15:34:04	 419 	c1935 	  585 	u   	d    	283603 	  555
D 	2022-02-09 15:34:05	 147 	c1935 	  585 	d   	u    	83380 	   27
D 	2022-02-09 15:35:46	 969 	c1935 	  586 	u   	d    	110373 	  101
D 	2022-02-09 15:35:46	1017 	c1935 	  586 	u   	d    	110373 	  101
D 	2022-02-09 15:35:47	  43 	c1935 	  586 	u   	d    	110373 	  101
D 	2022-02-09 15:35:47	  93 	c1935 	  586 	u   	d    	110373 	  101
D 	2022-02-09 15:35:47	 695 	c1935 	  586 	d   	u    	71640 	    0
D 	2022-02-09 15:35:48	 421 	c1935 	  587 	u   	d    	110644 	  101
D 	2022-02-09 15:35:48	 469 	c1935 	  587 	u   	d    	110644 	  101
D 	2022-02-09 15:35:48	 519 	c1935 	  587 	u   	d    	110644 	  101
D 	2022-02-09 15:35:48	 569 	c1935 	  587 	u   	d    	110644 	  101
D 	2022-02-09 15:35:49	   4 	c1935 	  587 	d   	u    	81615 	   25
T 	2022-02-09 15:35:51	  98 	c1935 	  587 
S
D 	2022-02-09 15:35:54	 569 	c1935 	  588 	u   	d    	116559 	  117
D 	2022-02-09 15:35:54	 618 	c1935 	  588 	u   	d    	116559 	  117
D 	2022-02-09 15:35:54	 668 	c1935 	  588 	u   	d    	116559 	  117
D 	2022-02-09 15:35:54	 718 	c1935 	  588 	u   	d    	116559 	  117
D 	2022-02-09 15:35:54	 769 	c1935 	  588 	d   	u    	65970 	  -15
D 	2022-02-09 15:35:56	 771 	c1935 	  589 	u   	d    	115952 	  115
D 	2022-02-09 15:35:56	 820 	c1935 	  589 	u   	d    	115952 	  115
D 	2022-02-09 15:35:56	 870 	c1935 	  589 	u   	d    	115952 	  115
D 	2022-02-09 15:35:56	 920 	c1935 	  589 	u   	d    	115952 	  115
D 	2022-02-09 15:35:56	 971 	c1935 	  589 	d   	u    	56951 	  -39
D 	2022-02-09 15:35:57	 147 	c1935 	  590 	u   	d    	115593 	  114
D 	2022-02-09 15:35:57	 152 	c1935 	  590 	u   	d    	115593 	  114
D 	2022-02-09 15:35:57	 157 	c1935 	  590 	u   	d    	115593 	  114
D 	2022-02-09 15:35:57	 162 	c1935 	  590 	u   	d    	115593 	  114
D 	2022-02-09 15:35:57	 595 	c1935 	  590 	d   	u    	61875 	  -26
D 	2022-02-09 15:36:15	 644 	c1935 	  591 	u   	d    	112064 	  105
D 	2022-02-09 15:36:15	 693 	c1935 	  591 	u   	d    	112064 	  105
D 	2022-02-09 15:36:15	 743 	c1935 	  591 	u   	d    	112064 	  105
D 	2022-02-09 15:36:15	 793 	c1935 	  591 	u   	d    	112064 	  105
D 	2022-02-09 15:36:16	 170 	c1935 	  591 	d   	u    	72778 	    2
D 	2022-02-09 15:36:19	 693 	c1935 	  592 	u   	d    	109649 	   99
D 	2022-02-09 15:36:19	 741 	c1935 	  592 	u   	d    	109649 	   99
D 	2022-02-09 15:36:19	 791 	c1935 	  592 	u   	d    	109649 	   99
D 	2022-02-09 15:36:19	 841 	c1935 	  592 	u   	d    	109649 	   99
D 	2022-02-09 15:36:19	 893 	c1935 	  592 	d   	u    	70376 	   -3
D 	2022-02-09 15:36:20	 619 	c1935 	  593 	u   	d    	114499 	  112
D 	2022-02-09 15:36:20	 667 	c1935 	  593 	u   	d    	114499 	  112
D 	2022-02-09 15:36:20	 717 	c1935 	  593 	u   	d    	114499 	  112
D 	2022-02-09 15:36:20	 767 	c1935 	  593 	u   	d    	114499 	  112
D 	2022-02-09 15:36:21	 145 	c1935 	  593 	d   	u    	56071 	  -41
D 	2022-02-09 15:36:21	 345 	c1935 	  594 	u   	d    	110193 	  100
D 	2022-02-09 15:36:21	 393 	c1935 	  594 	u   	d    	110193 	  100
D 	2022-02-09 15:36:21	 443 	c1935 	  594 	u   	d    	110193 	  100
D 	2022-02-09 15:36:21	 493 	c1935 	  594 	u   	d    	110193 	  100
D 	2022-02-09 15:36:21	 545 	c1935 	  594 	d   	u    	-44787 	 -306
D 	2022-02-09 15:36:21	 895 	c1935 	  595 	u   	d    	105887 	   89
D 	2022-02-09 15:36:21	 943 	c1935 	  595 	u   	d    	105887 	   89
D 	2022-02-09 15:36:21	 993 	c1935 	  595 	u   	d    	105887 	   89
D 	2022-02-09 15:36:22	  19 	c1935 	  595 	u   	d    	105887 	   89
D 	2022-02-09 15:36:22	 221 	c1935 	  595 	d   	u    	76888 	   13
D 	2022-02-09 15:36:22	 321 	c1935 	  596 	u   	d    	136769 	  170
D 	2022-02-09 15:36:22	 369 	c1935 	  596 	u   	d    	136769 	  170
D 	2022-02-09 15:36:22	 419 	c1935 	  596 	u   	d    	136769 	  170
D 	2022-02-09 15:36:22	 469 	c1935 	  596 	u   	d    	136769 	  170
D 	2022-02-09 15:36:22	 921 	c1935 	  596 	d   	u    	27815 	 -115
D 	2022-02-09 15:36:23	 544 	c1935 	  597 	u   	d    	170737 	  259
D 	2022-02-09 15:36:23	 593 	c1935 	  597 	u   	d    	170737 	  259
D 	2022-02-09 15:36:23	 643 	c1935 	  597 	u   	d    	170737 	  259
D 	2022-02-09 15:36:23	 693 	c1935 	  597 	u   	d    	170737 	  259
D 	2022-02-09 15:36:24	 470 	c1935 	  597 	d   	u    	60822 	  -28
